Temp,DO,PH,BOD,Tot_col,WQI
19.0,10.0,7.4,0.6,5.0,9.012511815873712
21.8,5.9,7.0,1.6,74.0,50.398238045290995
22.3,6.1,7.3,1.4,63.0,48.706209361014494
22.3,5.6,7.1,1.4,175.0,50.64124813631094
22.3,4.7,7.0,1.9,42.0,65.54866593184452
23.0,5.5,8.6,4.5,113.0,122.08402385548646
23.0,6.8,6.8,1.5,23.0,42.68739654641801
23.0,7.0,7.4,1.0,5.0,34.80562208861261
23.0,7.3,7.8,1.2,10.0,40.36996706857115
22.0,5.5,7.3,1.2,75.0,50.492116801745276
22.3,4.7,7.4,1.6,140.0,65.30975926517787
27.0,4.9,7.0,1.2,10.0,52.13233173538837
30.0,5.8,7.8,6.2,95.0,135.65883641331345
23.0,5.8,7.4,1.0,37.0,45.415148835445045
23.0,6.2,6.9,2.1,8.0,56.98160658650089
22.7,5.5,7.7,1.2,202.0,55.23473298645661
23.0,5.1,6.9,2.3,33.0,70.10765277109729
23.5,5.2,7.1,2.8,20.0,77.68269110864763
23.0,4.6,7.0,2.8,18.0,81.81772224894415
23.5,5.6,6.6,1.9,23.0,62.358133325942916
23.0,1.9,6.8,15.3,1075.0,321.4108574293171
23.0,2.5,7.1,16.7,682.0,338.4943540559009
22.5,5.5,6.9,2.8,10.0,75.17539908422155
23.0,6.0,7.0,4.2,10.0,93.28146104430631
22.5,4.9,6.9,3.6,25.0,93.96859351648902
20.0,4.8,7.0,2.8,468.0,80.10085781806647
22.7,5.4,7.2,1.1,78.0,48.31948772249862
26.0,6.0,7.5,1.1,10.0,45.138038019722465
19.0,5.6,7.1,4.4,15.0,102.31765608457151
22.5,5.7,6.9,2.3,53.0,64.97020538457683
18.9,9.9,7.1,1.0,35.0,13.129608563582803
21.0,6.1,7.6,4.5,25.0,105.59254136968923
22.5,5.1,6.9,2.5,10.0,73.51743981684432
23.0,3.8,7.0,3.0,23.0,92.28394674683243
24.4,7.8,7.2,1.9,359.0,39.15069234633438
21.8,6.5,3.1,6.1,47.0,168.80562563104056
20.8,7.3,7.0,2.2,2633.0,51.39451294081545
25.2,7.8,7.1,1.9,409.0,36.91747825525353
24.0,7.7,7.1,7.0,461.0,126.23338468934055
23.4,8.1,7.1,1.0,12.0,20.97022351057255
23.4,8.0,7.0,1.1,18.0,22.373799956468062
23.2,6.9,7.2,1.1,37.0,34.84600539296608
23.3,6.8,7.1,1.3,29.0,37.85702512358828
28.4,6.6,7.8,1.8,340.0,52.5334167801708
28.6,6.3,8.0,3.4,528.0,85.59169926729129
28.5,6.6,7.9,4.4,648.0,98.06773508856264
29.9,5.6,7.5,25.0,5.0,454.49219508774013
29.9,3.7,7.5,13.5,468.0,283.04100953211855
29.8,4.7,7.6,21.5,468.0,407.7469263262635
30.2,5.8,7.8,1.8965,468.0,62.540254698419155
29.7,6.6,7.7,1.8965,350.0,51.587313321800806
30.1,6.6,7.4,1.8965,468.0,47.59146221889091
30.3,6.2,7.8,1.8965,468.0,57.318575268352646
29.8,5.8,7.7,1.8965,4.0,61.28610035218616
26.0,5.1,8.1,3.7,7500.0,110.43401713530558
27.0,7.1,8.0,2.0,15000.0,63.37790022351079
27.0,6.8,8.2,3.1,23000.0,92.68729542967591
29.3,8.1,7.6,8.6,108.0,146.4784279404486
28.4,6.2,7.8,2.7,6581.0,76.35484925179475
32.0,6.7,7.2,46.0,330.0,791.6657399955976
28.3,3.2,7.7,6.3,9575.0,172.93443107393966
29.3,6.6,6.5,1.8,53.0,47.805402592919705
28.8,6.6,6.6,1.5,98.0,42.06225354272688
29.0,6.3,6.6,1.8,140.0,50.57655023371134
28.8,6.4,6.4,2.0,153.0,55.37720851655267
27.3,6.9,6.2,1.7,117.0,48.472091657359194
28.3,7.2,6.1,2.6,123.0,60.39608498370337
29.0,6.9,6.6,1.9,173.0,45.109946239014
27.6,7.0,6.3,1.6,139.0,44.14114280072345
28.8,7.6,6.2,1.1,160.0,28.2500853402645
28.3,7.1,6.2,1.4,141.0,39.938889302625945
27.8,6.8,6.0,1.9,136.0,54.85587337534954
28.5,7.1,6.2,1.4,119.0,39.66049730373845
28.1,6.3,6.2,1.5,157.0,51.035310498492365
29.0,6.2,7.0,1.8,173.0,46.98979867727199
29.5,6.2,6.8,1.7,145.0,47.26430914404574
30.2,6.9,6.5,1.4,107.0,36.15247428374549
28.3,6.7,6.2,0.9,187.0,36.07098657831624
28.7,6.8,7.9,3.5,517.0,80.10929336857376
26.0,7.0,7.7,3.2,17.0,73.05688270611161
27.0,6.9,7.3,3.4,468.0,71.93432369428754
27.0,7.4,7.2,3.0,468.0,58.54566501734567
24.0,7.0,7.4,4.0,350.0,85.20015902914115
32.1,5.5,8.1,8.4,69.0,179.62316458906986
30.3,6.9,7.5,3.6,582.0,73.740603758225
30.1,6.4,7.4,37.8,728.0,661.2613213165293
28.8,5.2,7.9,9.5,253.0,200.8873383595075
28.7,6.9,7.4,3.5,659.0,73.01224559275379
29.0,3.4,7.4,31.5,1767.0,591.7258217636373
28.5,7.4,8.1,2.2,75.0,53.35379596617727
27.7,6.7,7.4,3.7,820.0,79.92562054192595
28.6,6.6,7.5,3.9,381.0,84.4863042264098
27.1,6.1,7.3,5.1,212.0,109.25117551614397
27.1,6.6,7.4,3.6,361.0,79.61113226590642
27.0,6.5,7.3,3.8,261.0,82.91717730250771
26.8,6.7,7.3,3.4,318.0,74.18235871100404
26.8,6.6,7.4,3.7,217.0,81.49109957114106
26.4,6.8,7.7,3.6,109.0,81.58678198292422
22.1,6.3,7.5,2.9,101.0,75.05424039066739
22.3,7.1,7.4,2.2,80.0,54.994885143754956
22.0,6.7,7.5,2.5,113.0,64.93989045926727
22.0,6.6,7.5,2.4,113.0,64.07990043225156
22.0,6.7,7.8,2.4,90.0,66.82796379260063
28.2,7.1,7.7,3.1,92.0,67.7661307949181
28.2,7.1,7.9,3.1,86.0,70.16507746158477
28.3,7.1,7.8,3.3,83.0,72.23459596929261
27.0,7.2,7.5,4.0,468.0,81.31859515478908
26.3,6.4,7.7,3.6,592.0,86.13403869624169
26.1,7.0,7.7,3.4,359.0,76.56833481062677
26.0,6.6,7.6,3.4,243.0,79.48826749822261
27.0,7.5,8.2,3.5,468.0,77.99119994862396
27.6,6.9,7.5,2.2,71.0,53.016867994020615
27.6,6.8,7.7,2.3,74.0,58.23361318731777
27.3,7.0,7.7,2.1,64.0,52.951436130553546
27.4,5.2,6.6,1.5,4613.0,61.62261685790462
27.3,7.2,6.8,1.1,3483.0,29.861625076942232
26.0,7.0,7.1,0.5,617.0,20.2758827061116
26.2,7.0,7.1,0.6,455.0,21.668473894260103
27.5,7.2,7.0,0.6,522.0,16.860335583178472
28.1,6.7,6.9,1.2,2193.0,34.220929113413085
28.2,6.5,6.5,1.1,3080.0,40.06323628208436
27.6,0.6,7.0,14.1,17500.0,330.2792818384084
28.0,6.6,6.8,0.9,913.0,30.762045458308727
24.3,6.8,7.3,0.6,935.0,28.111760509234376
25.8,7.3,7.4,0.6,430.0,22.634994538252077
27.8,6.5,6.7,1.2,4823.0,40.808054479457944
26.3,7.2,6.5,0.9,1825.0,30.246640808379794
28.5,7.4,6.9,0.9,1455.0,20.074395966177267
29.3,6.5,6.5,1.0,900.0,35.93559201419556
27.6,6.6,6.9,0.9,650.0,29.78050357391209
28.1,7.1,7.0,1.0,1485.0,24.614934395000493
27.8,7.5,6.8,1.3,540.0,27.42879079909659
28.1,5.4,6.7,0.9,810.0,45.48883194825406
26.6,7.0,6.9,0.7,900.0,23.219022894320695
27.8,7.1,6.9,0.6,583.0,18.832105604574465
29.3,6.5,6.7,0.9,800.0,31.76925868086222
28.0,6.7,6.6,0.8,900.0,30.320505382786354
23.8,7.1,6.8,0.6,198.0,24.108018683624646
26.3,6.9,7.1,0.5,373.0,20.848472516328002
27.9,6.7,6.8,1.0,250.0,31.021177756389243
28.4,6.2,7.0,1.4,1600.0,41.53429591846143
27.1,7.5,7.3,0.8,2225.0,22.183050415478768
28.5,7.6,7.3,1.0,2180.0,22.297059518914278
28.1,2.2,6.4,2.3,6505.0,112.9460096955549
26.4,7.4,6.7,0.7,1088.0,21.78005153278783
27.1,7.0,6.8,0.7,640.0,23.70610699904968
26.9,5.3,6.9,1.3,685.0,51.166027912957645
28.6,6.3,7.0,0.7,535.0,27.637705933957964
27.9,6.7,7.0,0.5,433.0,20.22363775638924
28.4,6.0,6.4,1.4,303.0,50.256662154273414
29.0,4.2,6.6,1.7,385.0,74.18734088181866
28.8,5.1,6.7,1.9,713.0,65.82279917975376
27.8,5.3,6.4,1.1,788.0,53.677652229224925
28.5,6.9,7.0,0.9,803.0,24.296747084334783
26.0,2.8,7.4,1.6,2300.0,86.57895635661059
26.5,5.3,7.2,0.9,2650.0,46.84457042592557
28.4,6.5,5.8,0.4,520.0,34.7862698980768
28.1,6.9,6.1,0.6,183.0,30.094211754206793
26.8,7.0,6.6,0.8,418.0,28.007276130593006
28.6,5.6,6.4,1.0,278.0,47.99518325157034
28.1,6.8,6.0,0.5,910.0,31.185210433809942
29.0,6.0,5.9,1.0,195.0,49.001015564393335
28.8,6.3,7.0,1.4,1400.0,39.91727600346558
28.0,6.5,7.6,1.1,354.0,39.75861220049776
27.4,6.4,7.7,1.1,357.0,42.594571338665695
28.8,7.3,7.3,4.2,185.0,78.5653678010032
30.8,6.8,7.8,1.9,460.0,48.931747597302774
28.0,7.5,8.1,2.1,5850.0,54.84466477860738
27.3,7.7,8.1,1.6,4450.0,44.31585410958061
29.0,7.6,7.9,1.4,1985.0,35.34486713408935
24.5,7.5,7.9,1.8,2425.0,49.855978027277956
24.8,7.4,7.7,1.9,2675.0,49.92074514282592
25.3,6.7,6.9,1.2,1823.0,36.60244516089609
26.8,7.1,7.9,1.4,2098.0,44.20051527045598
29.0,6.7,7.9,1.1,1510.0,40.72846312613534
29.0,7.4,8.8,2.0,468.0,57.822570687877345
28.0,6.4,8.3,2.0,468.0,64.68810560935347
28.0,6.9,8.8,4.0,468.0,99.05570523174161
28.0,6.3,6.6,1.8965,468.0,53.24936068487584
24.8,7.4,7.0,1.6,118.0,34.821071809492594
27.2,7.2,6.8,1.8,148.0,39.83125725165717
27.3,6.6,7.0,2.5,374.0,55.913484904442825
28.4,6.9,7.0,1.9,157.0,41.03319742645283
26.8,7.0,6.9,1.7,144.0,39.54839613059299
25.2,7.2,6.9,1.5,128.0,35.82925624817539
28.4,6.9,7.2,2.3,196.0,50.26671075978616
28.2,6.4,7.6,3.3,379.0,78.17337386327871
24.0,7.6,6.6,2.0,140.0,45.48097340455017
29.0,6.9,7.2,1.9,170.0,42.70541957234734
25.0,6.8,6.7,2.1,500.0,52.77544827175683
25.0,6.6,6.9,2.3,280.0,55.5845540193394
15.0,6.5,7.6,18.0,468.0,335.24691814936375
23.5,6.1,7.8,16.0,468.0,302.85509443089535
27.0,6.5,8.4,2.7,468.0,77.54185063584104
15.0,6.9,7.8,18.0,468.0,335.2012536558608
20.3,5.6,6.7,10.8,7500.0,217.9979330908229
20.0,4.9,6.8,26.5,46250.0,513.4163489090332
20.0,4.9,6.6,13.1,9500.0,265.01068224236656
19.8,5.2,6.7,28.0,57500.0,544.8306558429748
32.7,3.3,7.9,1.3,12.0,89.04513992169632
34.5,4.9,8.0,1.2,8.0,64.7697870856974
19.8,5.0,6.9,25.5,48750.0,495.9813333333333
27.0,4.8,7.8,534.5,5000.0,9140.901263470776
20.5,4.7,6.7,25.3,47500.0,496.56032510848837
20.5,5.4,6.8,15.4,21750.0,305.43478874423766
20.5,5.1,7.6,26.5,49250.0,518.5297805193927
21.0,4.2,7.6,31.8,46500.0,614.2241517311352
20.3,4.8,6.6,15.0,10500.0,298.7506889697257
20.0,4.5,6.6,30.3,42750.0,581.3804112118328
20.0,4.7,6.7,26.8,31500.0,512.1117133937663
21.3,5.2,7.3,0.9,9.0,47.92546969428518
22.1,7.8,8.2,1.2,32.0,41.807791610668225
22.33,6.7,8.12,1.53,29.0,55.60574548639452
21.5,8.0,8.1,0.8,25.0,32.8078066784378
24.0,4.88,7.94,2.65,165.0,88.23013045825154
22.0,5.67,7.02,1.67,22.0,53.66250651433868
24.0,6.0,6.9,2.23,91.0,60.57549951457058
23.0,6.15,7.45,2.0,222.0,60.05852353428557
23.0,2.7,7.35,8.45,636.0,199.31671959809546
24.0,2.98,7.52,5.53,531.0,150.01234938056743
24.0,5.48,7.42,2.08,136.0,66.71006483366054
23.0,5.13,7.46,2.23,211.0,73.0869039357598
25.0,7.85,7.13,6.68,488.0,118.45166976361496
24.0,6.58,6.5,5.93,60.0,122.9528156330215
20.0,7.58,7.03,2.08,2900.0,48.39406481360912
24.0,8.23,7.05,1.4,323.0,25.346331832062962
25.0,8.23,7.38,1.55,360.0,30.38494884320807
22.0,6.6,7.3,1.3,242.0,43.03888043225157
22.0,6.8,7.2,1.5,97.0,43.46762715294968
23.0,6.8,7.0,1.5,45.0,40.29836987975134
23.0,6.4,6.7,1.4,205.0,45.829798795362144
28.0,6.5,7.7,1.6,390.0,49.49059886716443
28.0,6.2,7.7,3.5,592.0,85.35094576039822
29.0,6.3,8.0,4.2,686.0,98.96307023371133
28.0,7.3,7.4,0.7,12.0,21.261398262985463
29.0,6.5,7.5,16.4,37.0,297.7611133465899
30.0,6.1,7.3,12.5,902.0,233.55348590163933
30.0,6.3,7.4,136.0,698.0,2333.6506566716344
30.0,5.9,7.5,56.5,1800.0,987.7822617983107
30.0,6.6,7.8,1.8965,1800.0,53.340647826626935
30.0,6.2,7.4,8.0,1075.0,157.0190712866369
30.0,6.7,7.7,4.0,947.0,86.13700487829112
33.0,6.8,8.0,21.0,1800.0,373.5881038900205
30.0,5.9,7.4,12.0,607.0,228.59960179831097
28.0,7.3,7.4,0.7,12.0,21.261398262985463
30.0,5.7,8.0,7.4,28666.0,177.46353102831594
30.0,4.7,8.3,3.7,21333.0,126.23948384500744
28.0,5.8,7.8,3.0,25000.0,97.7148260624877
30.0,2.5,7.5,6.0,85.0,170.48956537506209
30.0,6.1,8.1,3.2,23625.0,98.99741256830602
30.0,0.6,7.1,36.5,15425.0,718.2955163934425
27.0,3.2,7.8,5.8,1366.0,159.15462457032407
30.0,4.2,8.2,6.7,21500.0,182.53173025335317
28.0,2.9,8.3,5.6,148.0,165.45650825263644
29.0,5.0,7.7,3.1,114.0,91.86167999999999
31.0,7.2,6.3,1.6,17.0,36.679043291319324
29.0,5.5,7.8,1.3,5.0,56.374824448863336
30.0,6.2,6.9,1.3,17.0,38.747444619970196
29.0,6.5,6.8,2.3,8.0,54.20413334659
24.0,8.1,7.7,2.6,130.0,54.65906316183546
27.0,7.8,6.4,2.3,70.0,46.88804474245883
27.0,7.8,6.4,2.0,17.0,41.750184742458835
28.0,7.2,6.5,1.6,46.0,38.93329167184116
27.0,4.2,7.6,0.7,8.0,58.36368054977366
26.0,6.5,6.4,1.6,13.0,49.73798369625037
28.0,7.4,6.9,2.0,10.0,38.643344854129744
28.0,5.4,7.0,1.7,48.0,55.05017303124385
27.0,6.6,7.2,1.9,175.0,48.25472556711934
29.0,5.1,7.5,2.3,1754.0,75.664358223106
29.0,7.3,6.8,2.5,162.0,48.117972464771334
28.0,7.2,6.9,2.2,206.0,44.43715833850782
28.0,7.0,6.8,3.0,126.0,61.471185156219235
28.0,5.5,7.7,7.6,800.0,163.18959962238816
29.0,6.9,7.6,3.8,309.0,79.92859957234732
29.0,6.9,7.7,3.9,280.0,82.81361957234733
28.0,6.7,8.0,3.6,143.0,84.70583204945302
26.0,6.9,7.3,3.8,257.0,79.63266557080601
29.0,6.8,7.5,3.8,199.0,79.85718801590801
29.0,6.9,7.3,2.2,56.0,48.94107290568067
34.0,3.3,7.6,19.4,1536.0,396.7914520885093
32.0,5.4,7.2,11.7,512.0,226.7184729401406
22.0,6.2,7.2,2.5,127.0,65.552953657522
26.0,7.0,7.4,3.8,375.0,79.8848427061116
35.0,6.6,8.1,3.9,345.0,82.13652896158308
28.0,8.1,6.3,1.1,690.0,23.01658432547316
27.0,6.9,6.8,0.8,1487.0,27.12143702762088
27.0,6.9,6.9,0.5,703.0,20.32902369428754
26.0,6.7,6.9,0.6,715.0,25.105257966861522
27.0,7.3,7.0,0.7,445.0,18.066536752734045
28.0,6.7,6.7,1.3,1025.0,37.70500538278635
29.0,6.5,6.6,1.2,679.0,38.30448667992334
26.0,0.7,6.6,12.5,59417.0,328.94180318186
27.0,6.9,6.5,1.0,1083.0,33.87829036095422
28.0,6.4,6.6,1.0,603.0,36.9431389426868
26.0,7.2,6.7,0.8,1400.0,26.224376976722755
29.0,6.8,7.1,1.5,485.0,36.09084134924134
28.0,6.1,6.7,0.9,1113.0,37.75977916925392
27.0,6.8,7.0,0.6,434.0,21.738708763009253
28.0,7.1,7.0,0.8,890.0,20.97105174736354
27.0,7.4,6.6,0.7,1425.0,22.403338350679004
26.0,6.4,7.0,0.8,493.0,30.236566560944784
26.0,7.2,6.7,0.9,2150.0,28.39104364338942
27.0,6.2,7.0,0.6,505.0,28.239519175339503
29.0,6.1,6.7,1.4,1450.0,45.776993787499336
28.0,6.6,6.5,0.8,650.0,32.501318791642056
26.0,6.9,6.7,0.3,180.0,20.026592237472684
27.0,7.3,6.5,0.5,400.0,20.64197008606738
28.0,6.2,6.6,1.0,360.0,39.06143909373154
29.0,5.2,7.1,1.0,918.0,47.020916446212
28.0,7.4,7.0,1.1,1933.0,23.319271520796416
28.0,7.6,6.7,1.1,963.0,24.052911369751676
28.0,2.9,6.3,2.0,913.0,97.46280825263645
26.0,6.6,6.7,0.7,1655.0,30.814707498222617
26.0,6.4,6.7,0.7,1630.0,32.84383989427811
26.0,5.4,6.6,0.9,1913.0,47.84712854122232
27.0,6.2,7.0,0.9,289.0,33.2105991753395
27.0,6.9,7.1,0.5,246.0,20.045683694287536
28.0,6.7,6.5,0.9,500.0,32.97550538278635
28.0,5.7,6.7,1.9,473.0,58.91756613801005
28.0,6.0,6.9,1.8,500.0,51.426532578109615
28.0,5.2,6.1,1.1,820.0,58.3997731822886
28.0,7.4,6.4,1.2,720.0,31.476878187463075
27.0,3.5,7.3,1.3,1290.0,73.2974426974923
27.0,6.0,7.1,1.1,1465.0,40.69664931278292
28.0,6.4,6.1,0.7,425.0,37.734445609353465
27.0,6.6,6.3,1.0,385.0,39.07659223378601
27.0,7.1,6.4,0.9,275.0,30.724733556844125
28.0,6.4,7.1,0.8,195.0,29.682845609353457
28.0,7.3,6.2,0.9,340.0,29.67342492965212
29.0,6.8,6.5,0.8,100.0,28.74580801590801
28.0,6.4,6.7,2.2,1055.0,56.442045609353464
27.0,5.8,6.5,1.5,2788.0,55.28117278355967
28.0,5.2,7.2,1.2,2275.0,52.59420651562192
27.0,7.7,6.8,0.9,2257.0,20.691449811180544
28.0,5.7,7.2,1.4,2785.0,50.64133947134339
25.0,6.7,6.3,1.2,2807.0,44.66854114554812
28.0,6.4,6.4,1.2,303.0,42.56313894268679
27.0,6.2,7.6,0.4,1400.0,32.59908584200617
27.0,6.8,7.5,0.4,918.0,24.642122096342593
27.0,7.1,7.6,0.5,1675.0,24.78606689017746
28.0,5.9,6.7,1.7,428.0,53.21737265363198
28.0,5.8,6.5,1.5,876.0,53.6289460624877
29.0,4.7,6.6,1.8,1083.0,70.33115866401533
28.0,6.5,6.6,1.2,689.0,39.26531220049777
28.0,1.4,6.2,2.2,882.0,119.0654560521387
28.0,1.5,6.3,1.5,1225.0,105.03063597661634
28.0,7.0,7.5,1.1,83.0,32.71685848955257
30.0,7.7,8.1,1.9,3025.0,43.81561872826628
30.0,7.5,7.9,1.3,868.0,32.401627958271256
28.0,7.2,8.2,1.7,4275.0,51.66627167184115
28.0,7.6,8.1,1.5,4175.0,42.46168470308501
28.0,7.3,8.0,1.3,2175.0,40.02045826298546
27.0,7.4,8.0,1.9,5975.0,52.852338350679
27.0,7.2,7.7,2.0,2750.0,51.10276848812242
29.0,7.2,7.8,1.3,690.0,36.431454241665335
28.0,7.0,8.1,1.0,1525.0,39.117231822885906
29.0,7.4,8.1,1.7,1105.0,44.703177354543996
33.0,7.7,7.8,4.0,468.0,67.31564916836409
33.0,7.1,7.6,3.0,468.0,57.070058982801704
33.0,6.8,7.4,7.0,468.0,127.32093055668717
28.0,5.1,8.4,3.0,468.0,97.6543465911443
21.0,7.6,7.9,2.6,468.0,65.09050020714429
24.0,7.4,6.8,1.3,208.0,33.06068416830272
28.0,7.5,6.7,1.3,176.0,28.10278477860738
28.0,6.9,6.8,2.4,357.0,52.5388852317416
30.0,7.0,7.0,1.5,191.0,30.913261033283668
27.0,7.2,6.7,1.6,167.0,37.88930848812242
26.0,7.4,6.7,1.6,150.0,37.018077914000585
29.0,7.5,7.2,2.1,338.0,39.024182244316684
26.0,6.7,7.4,2.0,253.0,52.24615130019486
27.0,7.0,7.2,9.5,189.0,173.28554529223248
28.0,6.4,7.0,1.0,507.0,32.078285609353465
29.0,6.6,7.1,1.5,544.0,38.523664903029335
28.0,6.5,7.9,0.9,32.0,39.75963886716443
22.0,6.0,7.3,6.0,4950.0,130.98623360349055
21.0,4.9,7.4,14.0,75000.0,320.97193563305854
22.0,6.4,7.1,8.5,468.0,164.97968704488676
20.0,5.6,8.1,11.5,468.0,235.22439987913387
22.0,5.0,6.7,7.5,9000.0,167.439
21.0,5.6,7.3,14.0,70000.0,311.047719534982
20.0,5.7,7.4,9.5,25500.0,207.53455763676735
21.0,5.3,7.4,10.0,52500.0,235.7421931008243
21.0,4.8,7.4,19.0,75000.0,406.85853793278375
23.0,2.9,7.3,13.0,27500.0,291.0326184736234
21.0,4.5,7.2,10.5,12000.0,223.16401149862608
20.0,4.8,7.5,10.0,70000.0,251.73736448473312
24.0,3.1,7.6,11.5,75000.0,297.6225655889825
25.0,3.1,7.6,10.0,62500.0,265.2306379353678
28.0,1.9,8.4,354.0,468.0,6106.80770900786
28.0,7.0,7.8,2.5,468.0,60.382891822885895
16.0,7.2,6.2,8.0,468.0,162.58401907907276
22.0,5.475,7.82,6.9,249.0,154.05234929499136
23.0,4.8,7.3,0.8,7.0,49.616621124472076
23.0,7.6,7.5,1.5,153.0,39.312205381863045
23.0,8.4,7.4,1.4,36.0,29.276874217308084
23.0,9.0,7.8,1.3,77.0,27.11111751055853
25.0,8.7,7.4,1.5,132.0,25.062650336389037
25.0,1.9,7.3,9.9,525.0,233.16950575419654
25.0,7.7,7.3,10.4,603.0,185.32586574096857
25.0,7.9,7.6,1.3,115.0,31.830799993385988
26.0,8.0,7.6,2.5,85.0,49.76288072583406
25.0,7.4,7.6,1.8,148.0,45.22169102900909
23.0,8.3,7.7,2.0,75.0,43.997528112877454
18.0,9.6,7.1,4.4,460.0,74.78021575931548
19.0,8.8,7.2,0.9,205.0,20.631466313397347
24.0,7.4,7.8,0.9,295.0,33.515957501636045
24.0,7.5,7.8,1.2,56.0,37.54683545309312
26.0,8.1,7.8,1.3,33.0,30.690991194472986
26.0,7.9,7.5,1.8,90.0,37.675296923861815
28.0,6.6,7.7,1.3,322.0,43.20895879164206
29.0,6.3,7.6,2.8,577.0,70.26682356704467
28.0,5.7,7.8,3.4,608.0,90.53293280467672
21.0,6.4,7.025,3.175,2925.0,75.52598447051359
25.0,8.35,7.125,1.525,355.0,25.726128727991867
24.0,8.45,6.95,1.2,312.5,19.899415991935168
27.0,6.7,7.6,1.8965,468.0,52.10602883173095
25.0,7.2,7.8,0.28,50.0,23.643103443258337
25.0,4.9,7.4,9.7,29.0,201.48739954045791
27.0,5.1,7.8,2.73,137000.0,170.5600349312783
28.0,6.0,8.2,2.28,68650.0,115.06219924477625
30.0,6.1,8.1,1.9,38667.0,86.20178590163934
27.0,1.1,7.8,7.67,77.0,212.77537768014665
29.0,6.8,8.0,2.8,49061.0,99.14162801590801
25.0,4.5,7.6,7.43,259.0,169.2945110356231
25.0,6.0,7.3,5.58,31.0,119.48202459542046
30.0,0.0,7.1,46.0,9000.0,883.5783974167907
28.0,2.8,7.9,5.93,358000.0,389.26939499482546
29.0,5.6,8.0,2.13,1693.0,72.74976267196935
28.0,4.1,7.9,16.5,116.0,332.4992406797013
29.0,6.3,7.9,1.83,188.0,57.123476900378
30.0,6.6,7.8,2.25,13.0,58.2480994932936
28.0,6.8,7.1,1.65,33.0,39.50865197393064
27.0,6.5,7.5,4.55,44.0,97.94780396917436
28.0,7.1,8.0,1.25,7.0,40.094425080696865
26.0,7.6,7.3,0.95,350.0,24.036612184611748
26.0,7.4,7.0,2.45,809.0,48.28682458066725
27.0,7.0,7.3,1.5,42.0,38.2624052922325
29.0,5.4,7.3,1.8,2400.0,61.559512892423996
28.0,6.7,7.2,1.4,22.0,37.583478716119686
28.0,6.8,6.9,1.9,53.0,43.77521864059731
25.0,5.6,6.8,1.9,137.0,59.614756090585615
28.0,5.2,7.2,1.65,144.0,58.93048651562192
26.0,6.2,7.1,2.1,2400.0,56.78653895700029
31.0,3.6,7.0,2.0,170.0,83.60350396613012
30.0,6.8,7.2,2.6,110.0,54.5200569299553
28.0,8.1,7.1,3.2,5400.0,54.46378432547315
26.0,6.3,7.6,3.67,781.0,87.48327609230586
27.0,6.4,7.6,3.4,316.0,80.8247423712294
27.0,5.9,7.2,4.04,223.0,92.23307438150461
25.0,5.3,7.7,3.25,296.0,91.60976137862615
26.0,6.0,7.8,5.43,1050.0,123.06900468638912
22.0,6.6,7.2,4.5,737.0,96.59778043225157
22.0,6.8,7.2,3.9,1036.0,84.88980715294967
27.0,6.7,7.6,4.13,624.0,90.20947383173096
29.0,5.2,7.0,16.3,1008.0,306.23038311287866
21.0,6.9,6.6,1.96,104.0,53.59036963855415
32.0,0.7,7.3,45.6,1259.0,872.5358925601547
23.0,6.8,6.6,2.13,106.0,55.862023213084676
29.0,6.2,6.5,1.5,816.0,48.29012534393867
28.0,7.3,6.6,0.6,1056.0,20.207011596318797
28.0,6.4,6.7,1.0,1179.0,36.098925609353465
28.0,5.1,6.8,1.6,1680.0,60.16645325781097
28.0,6.8,6.7,1.3,1748.0,37.018785307263975
27.0,6.3,6.3,0.9,2865.0,42.14092077328446
28.0,7.2,6.7,1.1,753.0,28.46063167184116
27.0,6.8,6.9,0.4,508.0,19.58258876300925
27.0,6.8,7.0,0.4,427.0,18.331035429675925
29.0,7.7,7.2,1.0,452.0,17.980285357195342
29.0,7.1,6.8,1.5,681.0,33.819329351892684
29.0,6.6,6.3,1.2,935.0,40.869084903029346
26.0,1.8,6.8,5.5,31167.0,178.66199167022145
26.0,6.7,6.2,0.6,1100.0,33.75329130019486
26.0,5.8,6.3,1.1,1200.0,50.323137082444646
26.0,5.1,6.3,1.0,1600.0,56.02568380197225
26.0,6.6,6.2,0.6,925.0,34.66710749822262
27.0,6.6,6.4,0.7,975.0,33.13605890045267
27.0,6.7,6.4,0.5,1175.0,28.780593831730958
26.0,6.6,6.3,0.6,1010.0,33.518474164889284
27.0,5.9,6.4,0.7,985.0,40.67518104817129
27.0,7.6,6.7,0.7,1575.0,19.14274154656892
27.0,6.5,6.7,0.8,775.0,32.18585730250771
29.0,7.3,7.4,0.7,940.0,20.372999131438014
27.0,6.3,6.7,0.7,702.0,32.5911941066178
26.0,6.9,6.6,0.4,28.0,22.835352237472687
27.0,6.8,6.7,0.4,150.0,21.76329542967592
29.0,5.9,7.1,0.7,393.0,33.20356400795399
28.0,6.4,7.1,1.0,1865.0,34.121578942686796
28.0,7.3,6.7,0.9,920.0,24.026358262985454
28.0,7.6,6.6,0.5,503.0,14.759044703085017
30.0,2.4,6.7,2.1,660.0,103.34640665673122
27.0,7.1,6.8,1.2,1600.0,31.8459002235108
27.0,6.4,6.7,0.5,3200.0,29.660489037896077
27.0,3.5,6.9,0.7,800.0,60.38097603082563
28.0,7.4,7.3,0.8,920.0,21.190211520796414
